split,crop_image,source_image,person_index,crop_x1,crop_y1,crop_x2,crop_y2
train,images/train/frame_000303_person_14.jpg,data/person_dataset_seed123/images/train/frame_000303.jpg,14,100,183,166,241
train,images/train/frame_000303_person_15.jpg,data/person_dataset_seed123/images/train/frame_000303.jpg,15,72,391,139,451
train,images/train/frame_000303_person_16.jpg,data/person_dataset_seed123/images/train/frame_000303.jpg,16,108,542,178,616
train,images/train/frame_000303_person_17.jpg,data/person_dataset_seed123/images/train/frame_000303.jpg,17,221,583,295,663
train,images/train/frame_000303_person_18.jpg,data/person_dataset_seed123/images/train/frame_000303.jpg,18,294,596,371,668
train,images/train/frame_000310_person_00.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,0,687,162,794,245
train,images/train/frame_000310_person_01.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,1,692,296,799,406
train,images/train/frame_000310_person_02.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,2,589,307,705,408
train,images/train/frame_000310_person_03.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,3,700,459,798,553
train,images/train/frame_000310_person_04.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,4,681,598,764,661
train,images/train/frame_000310_person_05.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,5,559,641,647,703
train,images/train/frame_000310_person_06.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,6,558,479,674,607
train,images/train/frame_000310_person_07.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,7,526,0,609,112
train,images/train/frame_000310_person_08.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,8,425,0,506,92
train,images/train/frame_000310_person_09.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,9,287,112,377,205
train,images/train/frame_000310_person_10.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,10,213,36,305,128
train,images/train/frame_000310_person_11.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,11,117,86,202,151
train,images/train/frame_000310_person_12.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,12,208,136,299,243
train,images/train/frame_000310_person_13.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,13,148,143,224,232
train,images/train/frame_000310_person_14.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,14,99,188,172,241
train,images/train/frame_000310_person_15.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,15,48,396,144,489
train,images/train/frame_000310_person_16.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,16,109,542,180,615
train,images/train/frame_000310_person_17.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,17,222,579,296,660
train,images/train/frame_000310_person_18.jpg,data/person_dataset_seed123/images/train/frame_000310.jpg,18,292,593,374,666
train,images/train/frame_000318_person_00.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,0,687,160,794,248
train,images/train/frame_000318_person_01.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,1,689,293,799,409
train,images/train/frame_000318_person_02.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,2,585,307,707,408
train,images/train/frame_000318_person_03.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,3,700,456,798,557
train,images/train/frame_000318_person_04.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,4,559,482,676,601
train,images/train/frame_000318_person_05.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,5,668,606,760,664
train,images/train/frame_000318_person_06.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,6,554,634,652,699
train,images/train/frame_000318_person_07.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,7,524,1,616,102
train,images/train/frame_000318_person_08.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,8,426,0,512,91
train,images/train/frame_000318_person_09.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,9,212,33,301,134
train,images/train/frame_000318_person_10.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,10,287,106,382,208
train,images/train/frame_000318_person_11.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,11,206,134,295,243
train,images/train/frame_000318_person_12.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,12,146,142,227,228
train,images/train/frame_000318_person_13.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,13,103,191,173,240
train,images/train/frame_000318_person_14.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,14,47,424,149,505
train,images/train/frame_000318_person_15.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,15,110,544,181,618
train,images/train/frame_000318_person_16.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,16,225,578,296,659
train,images/train/frame_000318_person_17.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,17,291,595,371,664
train,images/train/frame_000318_person_18.jpg,data/person_dataset_seed123/images/train/frame_000318.jpg,18,116,85,204,154
train,images/train/frame_000327_person_00.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,0,686,160,791,245
train,images/train/frame_000327_person_01.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,1,689,297,797,402
train,images/train/frame_000327_person_02.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,2,579,309,701,408
train,images/train/frame_000327_person_03.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,3,705,462,797,553
train,images/train/frame_000327_person_04.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,4,565,481,677,606
train,images/train/frame_000327_person_05.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,5,673,607,759,663
train,images/train/frame_000327_person_06.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,6,553,630,652,704
train,images/train/frame_000327_person_07.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,7,525,0,610,114
train,images/train/frame_000327_person_08.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,8,421,0,515,97
train,images/train/frame_000327_person_09.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,9,288,101,376,210
train,images/train/frame_000327_person_10.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,10,210,31,301,139
train,images/train/frame_000327_person_11.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,11,204,135,302,241
train,images/train/frame_000327_person_12.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,12,150,144,225,226
train,images/train/frame_000327_person_13.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,13,99,187,172,240
train,images/train/frame_000327_person_14.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,14,119,84,197,153
train,images/train/frame_000327_person_15.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,15,57,441,144,517
train,images/train/frame_000327_person_16.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,16,147,484,264,536
train,images/train/frame_000327_person_17.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,17,105,544,191,614
train,images/train/frame_000327_person_18.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,18,222,579,297,664
train,images/train/frame_000327_person_19.jpg,data/person_dataset_seed123/images/train/frame_000327.jpg,19,290,595,379,667
train,images/train/frame_000340_person_00.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,0,525,0,612,120
train,images/train/frame_000340_person_01.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,1,417,0,515,114
train,images/train/frame_000340_person_02.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,2,206,41,304,144
train,images/train/frame_000340_person_03.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,3,291,94,379,213
train,images/train/frame_000340_person_04.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,4,202,135,305,233
train,images/train/frame_000340_person_05.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,5,93,186,191,237
train,images/train/frame_000340_person_06.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,6,147,140,226,198
train,images/train/frame_000340_person_07.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,7,114,86,204,148
train,images/train/frame_000340_person_08.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,8,149,459,268,535
train,images/train/frame_000340_person_09.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,9,103,542,195,607
train,images/train/frame_000340_person_10.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,10,176,530,304,652
train,images/train/frame_000340_person_11.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,11,288,578,375,673
train,images/train/frame_000340_person_12.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,12,687,158,795,251
train,images/train/frame_000340_person_13.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,13,692,294,799,403
train,images/train/frame_000340_person_14.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,14,597,277,699,415
train,images/train/frame_000340_person_15.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,15,565,478,678,605
train,images/train/frame_000340_person_16.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,16,706,452,795,555
train,images/train/frame_000340_person_17.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,17,558,629,652,706
train,images/train/frame_000340_person_18.jpg,data/person_dataset_seed123/images/train/frame_000340.jpg,18,670,597,765,664
train,images/train/frame_000346_person_00.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,0,688,157,793,248
train,images/train/frame_000346_person_01.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,1,694,294,797,402
train,images/train/frame_000346_person_02.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,2,590,277,712,419
train,images/train/frame_000346_person_03.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,3,706,454,797,559
train,images/train/frame_000346_person_04.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,4,672,610,765,665
train,images/train/frame_000346_person_05.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,5,559,479,678,605
train,images/train/frame_000346_person_06.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,6,558,630,653,701
train,images/train/frame_000346_person_07.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,7,525,1,609,114
train,images/train/frame_000346_person_08.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,8,419,0,510,102
train,images/train/frame_000346_person_09.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,9,293,90,378,203
train,images/train/frame_000346_person_10.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,10,213,42,301,132
train,images/train/frame_000346_person_11.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,11,117,86,187,143
train,images/train/frame_000346_person_12.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,12,203,135,302,237
train,images/train/frame_000346_person_13.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,13,148,141,232,232
train,images/train/frame_000346_person_14.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,14,102,188,186,233
train,images/train/frame_000346_person_15.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,15,145,478,263,535
train,images/train/frame_000346_person_16.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,16,106,543,179,610
train,images/train/frame_000346_person_17.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,17,222,579,302,664
train,images/train/frame_000346_person_18.jpg,data/person_dataset_seed123/images/train/frame_000346.jpg,18,307,497,453,687
train,images/train/frame_000356_person_00.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,0,522,3,605,116
train,images/train/frame_000356_person_01.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,1,495,337,636,494
train,images/train/frame_000356_person_02.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,2,684,162,795,244
train,images/train/frame_000356_person_03.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,3,691,293,796,401
train,images/train/frame_000356_person_04.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,4,597,278,705,419
train,images/train/frame_000356_person_05.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,5,701,457,796,554
train,images/train/frame_000356_person_06.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,6,563,474,679,603
train,images/train/frame_000356_person_07.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,7,677,615,766,663
train,images/train/frame_000356_person_08.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,8,558,633,652,705
train,images/train/frame_000356_person_09.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,9,292,591,374,668
train,images/train/frame_000356_person_10.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,10,222,579,297,662
train,images/train/frame_000356_person_11.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,11,113,541,187,619
train,images/train/frame_000356_person_12.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,12,283,102,377,205
train,images/train/frame_000356_person_13.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,13,202,52,300,129
train,images/train/frame_000356_person_14.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,14,118,84,190,147
train,images/train/frame_000356_person_15.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,15,203,135,296,240
train,images/train/frame_000356_person_16.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,16,147,139,225,220
train,images/train/frame_000356_person_17.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,17,101,191,178,237
train,images/train/frame_000356_person_18.jpg,data/person_dataset_seed123/images/train/frame_000356.jpg,18,415,0,512,103
train,images/train/frame_000367_person_00.jpg,data/person_dataset_seed123/images/train/frame_000367.jpg,0,526,3,610,96
